rho_global,regime,horizon,rank_a,rank_b,energy_a,energy_b,abs_energy_difference,sigma_a,sigma_b,abs_sigma_difference,alpha_a,alpha_b,n_a,n_b,pair_worstcase_mc_se_bound,sigma_gap_minus_1p96_worstcase_mc_se
0.9833333333333332,G1,95.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,100.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,105.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,110.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,115.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,120.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,150.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,155.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,160.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,165.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,170.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,175.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,180.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,185.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,190.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,195.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,200.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,205.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,210.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,215.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,220.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,225.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,230.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,235.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G1,240.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,110.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,115.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,120.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.9833333333333332,G2,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,70.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,75.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,80.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,85.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,90.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,95.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,100.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,105.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,110.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,115.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,120.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,150.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,155.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G0,160.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,65.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,70.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,75.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,80.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,85.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,90.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,95.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,100.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,105.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,110.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,115.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,120.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,150.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,155.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,160.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,165.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,170.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,175.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,180.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,185.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,190.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,195.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,200.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,205.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,210.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,215.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,220.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,225.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,230.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,235.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G1,240.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G2,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G2,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G2,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G2,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.99,G2,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,70.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,75.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,80.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,85.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,90.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,95.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,100.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,105.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,110.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,115.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,120.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,125.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,130.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,135.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,140.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,145.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,150.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
0.995,G0,155.0,7,13,0.6173685978115968,0.7021312924594758,0.084762694647879,1.0,0.0,1.0,0.0037363282739307,0.0002938230818542,7,1,0.5345224838248488,-0.04764481722359726
